TOA,AOA,Amp,Freq,PW
0.0799680,49.21875,-30,9351562500,0.0000000
0.0799770,50.62500,-30,9351562500,0.0000005
0.0800315,52.03125,-29,9351562500,0.0000005
0.0800845,50.62500,-30,9351562500,0.0000005
0.0800940,52.03125,-31,9351562500,0.0000005
0.0801030,50.62500,-31,9351562500,0.0000005
0.0801120,50.62500,-30,9351562500,0.0000000
0.0801210,49.21875,-30,9351562500,0.0000005
0.0801300,50.62500,-30,9351562500,0.0000010
0.0801390,50.62500,-29,9351562500,0.0000000
0.0802205,50.62500,-30,9351562500,0.0000005
0.0802290,49.21875,-30,9355468750,0.0000005
0.0802380,50.62500,-30,9351562500,0.0000005
0.0802470,50.62500,-29,9351562500,0.0000005
0.0802565,52.03125,-30,9351562500,0.0000005
0.0802920,52.03125,-29,9351562500,0.0000005
0.0803010,50.62500,-30,9351562500,0.0000005
0.0803280,50.62500,-30,9351562500,0.0000005
0.0803370,50.62500,-30,9351562500,0.0000005
0.0803460,49.21875,-30,9351562500,0.0000005
0.0803550,50.62500,-30,9351562500,0.0000005
0.0803635,50.62500,-31,9351562500,0.0000005
0.0803815,52.03125,-30,9347656250,0.0000005
0.0803910,52.03125,-31,9351562500,0.0000005
0.0804000,50.62500,-30,9351562500,0.0000005
0.0804270,50.62500,-30,9351562500,0.0000005
0.0804365,50.62500,-30,9351562500,0.0000005
0.0804450,50.62500,-30,9351562500,0.0000000
0.0804540,50.62500,-30,9355468750,0.0000005
0.0805260,50.62500,-31,9351562500,0.0000005
0.0805445,50.62500,-31,9347656250,0.0000000
0.0805530,50.62500,-29,9351562500,0.0000005
0.0805620,50.62500,-30,9351562500,0.0000005
0.0805710,50.62500,-30,9351562500,0.0000005
0.0805890,50.62500,-30,9351562500,0.0000005
0.0805980,49.21875,-30,9351562500,0.0000005
0.0806610,50.62500,-30,9351562500,0.0000000
0.0806970,50.62500,-31,9351562500,0.0000005
0.0807060,50.62500,-30,9351562500,0.0000010
0.0807150,50.62500,-30,9355468750,0.0000005
0.0807330,50.62500,-30,9351562500,0.0000005
0.0807780,50.62500,-30,9351562500,0.0000005
0.0807865,50.62500,-30,9351562500,0.0000005
0.0807960,50.62500,-29,9351562500,0.0000005
0.0808140,50.62500,-30,9355468750,0.0000005
0.0808320,49.21875,-30,9351562500,0.0000005
0.0808500,49.21875,-30,9351562500,0.0000005
0.0808680,50.62500,-31,9351562500,0.0000010
0.0808770,50.62500,-30,9347656250,0.0000000
0.0808860,50.62500,-30,9351562500,0.0000005
0.0809220,50.62500,-30,9351562500,0.0000005
0.0809395,50.62500,-30,9355468750,0.0000005
0.0809490,49.21875,-30,9351562500,0.0000005
0.0809580,50.62500,-31,9351562500,0.0000005
0.0809850,50.62500,-30,9347656250,0.0000005
0.0809940,49.21875,-30,9351562500,0.0000005
0.0810030,50.62500,-30,9351562500,0.0000005
0.0810120,49.21875,-30,9351562500,0.0000005
0.0810210,50.62500,-30,9355468750,0.0000005
0.0810300,50.62500,-30,9351562500,0.0000005
0.0810570,50.62500,-30,9351562500,0.0000010
0.0810840,50.62500,-31,9351562500,0.0000005
0.0810930,52.03125,-30,9351562500,0.0000005
0.0811020,50.62500,-30,9351562500,0.0000010
0.0811470,50.62500,-30,9351562500,0.0000005
0.0811835,50.62500,-30,9351562500,0.0000005
0.0811915,50.62500,-30,9351562500,0.0000005
0.0812100,50.62500,-30,9347656250,0.0000005
0.0812375,50.62500,-29,9351562500,0.0000005
0.0812550,52.03125,-30,9351562500,0.0000010
0.0812730,52.03125,-29,9347656250,0.0000005
0.0812915,50.62500,-30,9351562500,0.0000005
0.0813095,50.62500,-30,9351562500,0.0000010
0.0813270,50.62500,-30,9351562500,0.0000005
0.0813360,50.62500,-31,9351562500,0.0000005
0.0813455,50.62500,-30,9351562500,0.0000005
0.0813540,50.62500,-30,9351562500,0.0000005
0.0813630,50.62500,-30,9351562500,0.0000005
0.0813720,50.62500,-30,9351562500,0.0000005
0.0813905,50.62500,-30,9351562500,0.0000005
0.0814080,50.62500,-30,9351562500,0.0000005
0.0814175,50.62500,-30,9351562500,0.0000005
0.0814445,50.62500,-30,9351562500,0.0000005
0.0814535,50.62500,-30,9351562500,0.0000005
0.0814620,52.03125,-30,9351562500,0.0000005
0.0814895,50.62500,-30,9351562500,0.0000010
0.0815070,49.21875,-29,9351562500,0.0000000
0.0815160,52.03125,-30,9355468750,0.0000005
0.0815340,52.03125,-30,9351562500,0.0000005
0.0815610,50.62500,-30,9355468750,0.0000005
0.0815790,50.62500,-30,9351562500,0.0000005
0.0815880,50.62500,-30,9351562500,0.0000010
